,Restaurant,Review,Date,Label
1214,Mellben Seafood,bartender wa obnoxious when my first order wa a virgin bloody mary,2020-01-02T00:00:00,3
1215,Mellben Seafood,the crab bee hoon is super flavorful with the broth having a strong sweetness from the crab,2013-12-22T00:00:00,2
1216,Mellben Seafood,butter shrimp wa delicious a well and the lime juice helped to cool down in the heat,2015-05-25T00:00:00,2
1217,The Garden @ Sentosa,overall the food service and ambiance were all five star and in my opinion the garden wa the best from our singapore vacation beating out a michelin restaurant from the night before,2019-12-25T00:00:00,4
1218,Symmetry,quaint spot,2017-08-06T00:00:00,4
1219,Symmetry,i must say while the egg benedict wa yum,2016-06-11T00:00:00,2
1220,Symmetry,the price tag wa just not justified by the portion served,2016-06-11T00:00:00,1
1221,Symmetry,but when a restaurant remains open it s a warning sign,2014-02-03T00:00:00,5
1222,Symmetry,brunch is heavily pork based so if that it not part of your diet your choice are limited,2017-08-06T00:00:00,2
1223,Symmetry,the restaurant is surrounded by hair salon some of which have suspiciously dim light,2016-11-15T00:00:00,4
1224,Symmetry,while waiting for the food to arrive more and more customer trickled in and we were asked whether we could switch table and we gladly did it wa a better move a the next space wa spacious,2015-07-19T00:00:00,3
1225,Symmetry,this place is for you if you like superficial and vacuous hang out it got the stereotypical hipster decor nice music and cool looking people hanging about,2013-02-16T00:00:00,4
1226,Wah Kee Big Prawn Noodles,the stall is runned by an elderly couple,2014-09-05T00:00:00,4
1227,Red House Seafood Restaurant,this wa the most convenient location because one of my overseas colleague wanted to try our famous chilli crab and i wa not confident to get seat without reservation at my usual long beach jumbo or no signboard,2017-01-09T00:00:00,4
1228,Red House Seafood Restaurant,had their black pepper crab and wa this a new taste sensation,2016-03-29T00:00:00,2
1229,Red House Seafood Restaurant,i like how our waiter told me i have more than enough food for the 2 of u and never push or upsell u to more expensive item,2014-01-06T00:00:00,3
1230,Red House Seafood Restaurant,the deco might not be at fancy a the location at robertson quay or the atmosphere might not be a buzzing at east coast but i find this location a le touristy vibe and more down to earth,2014-01-06T00:00:00,4
1231,Red House Seafood Restaurant,our sense is that they guessed that we were tourist and took advantage of the situation therefore we advise that first time visitor be very careful,2019-09-29T00:00:00,3
1232,Decker Barbecue,the seating can be a challenge for large party,2019-02-14T00:00:00,4
1233,Decker Barbecue,and then heartbreak a the staff started to put sold out sign on the brisket,2015-11-15T00:00:00,5
1234,Decker Barbecue,yes there are a few but this latest place may claim to be the best yet,2015-11-15T00:00:00,5
1235,Decker Barbecue,lot of attitude from front counter owner staff,2016-02-06T00:00:00,3
1236,The BOILER Seafood Bar & Beer,a wonderful place to hangout with friend and family,2014-11-20T00:00:00,4
1237,The BOILER Seafood Bar & Beer,ello ello ello i trimmed my nail and wore dark clothing for the visit to the mighty crab temple who would have thought there d be a louisiana seafood themed restaurant situated in the middle of nowhere,2015-12-29T00:00:00,5
1238,My Little Spanish Place,great food quiet restaurant so can manage a sensible conversation very good service all in all very good experience,2016-03-01T00:00:00,4
1239,My Little Spanish Place,and absorbed with the juice of the accompanying meat and seafood which i feel thoroughly brings out the best medley in flavour,2015-02-09T00:00:00,2
1240,My Little Spanish Place,wonderful the charcuterie sausage were lovely and a healthy portion,2014-07-05T00:00:00,2
1241,My Little Spanish Place,spanish food seems to be really expensive here in singapore and this place is no exception,2012-08-15T00:00:00,1
1242,My Little Spanish Place,the pan bread plate wa a joke since it wa sdollar 6 for a plate of bread olive oil and garlic aioli,2014-09-09T00:00:00,1
1243,My Little Spanish Place,oh they never once smiled at u,2013-07-09T00:00:00,3
1244,Dempsey Hill,it s a good spot for a quiet dinner and drink afterward,2015-06-21T00:00:00,4
1245,Redpan,well they don t have a very large place after all but the noise is at an acceptable level,2016-04-05T00:00:00,4
1246,Tandoori Corner North Indian Curry House,in general i m not a big fan of eating outdoors but tandoori corner is definitely worth dealing with the heat and humidity for some really good indian food,2016-01-12T00:00:00,4
1247,Tandoori Corner North Indian Curry House,slow cooked suckling pig segovian style potato puree and tender garlic shoot dollar 37 3,2013-01-08T00:00:00,5
1248,Old Hen Kitchen,and the choice of music is superb,2019-04-25T00:00:00,4
1249,Nox - Dine in the Dark,when my friend first spoke about trying out this restaurant it sounded really interesting although the inital idea of dining in the dark sound rather daunting,2013-12-17T00:00:00,4
1250,Nox - Dine in the Dark,while the main were duck confit wagyu beef cube cod fish,2016-05-03T00:00:00,5
1251,Nox - Dine in the Dark,everything is pitch dark,2016-07-10T00:00:00,4
1252,Jing,very nice ambience,2015-09-26T00:00:00,4
1253,Jing,when we started eating chili crab she kept coming back with more wet towel and more plate to keep our table and hand a clean a possible when we finished eating we were very pleased with the quality of food served here free wifi here ask the server for password,2015-07-20T00:00:00,3
1254,Coq & Balls,i saw on the website they often have live music so would be cool to check out then,2015-05-31T00:00:00,4
1255,Coq & Balls,my friend s salmon wa overcooked and came out 15 minute after my meal,2017-07-02T00:00:00,3
1256,Inle Myanmar,my mother insisted to park at peninsula plaza itself so her co worker did what wa asked there lift inside peninsula plaza wa confusing,2015-01-24T00:00:00,4
1257,Inle Myanmar,mohinga soup wa tasty with quite a bit of fish bit which reminded me a little of penang style laksa soup had the hsanwin makin semolina flour cake for dessert,2012-11-10T00:00:00,2
1258,Thai Boat Noodles @BaanThai Kitchen,incomprehensible smell from the kitchen check,2016-01-26T00:00:00,4
1259,The Guild,eat drink and just like everyone who s sitting next to you be merry,2018-08-10T00:00:00,4
1260,The White Rabbit,it wa resplendent with the setting sun shining lazily through the stained glass window,2012-07-19T00:00:00,4
1261,The White Rabbit,if you think they deserve 5 star you might want to think again,2014-02-17T00:00:00,5
1262,The White Rabbit,that s really good shit,2019-07-31T00:00:00,5
1263,The White Rabbit,very american of me i know,2017-08-16T00:00:00,5
1264,The White Rabbit,service wa pretty good and i would highly recommend this place,2016-10-22T00:00:00,3
1265,The White Rabbit,this little restaurant ha a good view of the river but also close to the kid playground so you can watch the kiddos while enjoying happy hour from 5 8,2019-11-14T00:00:00,4
1266,The White Rabbit,the lunch set on offer are decently priced and taste pretty good a well a very good value for money combo,2012-08-23T00:00:00,1
1267,The White Rabbit,i wa simply in awe of the surroundings making the dinner a very relaxing and enjoyably romantic moment with wifey,2014-12-29T00:00:00,4
1268,The White Rabbit,parking is free and what better way to beat the crowd and enjoy a nice little lunch before heading back into the cubicle for another couple more hour of soul draining work,2012-08-23T00:00:00,5
1269,The White Rabbit,the cream cheese wasn t too sweet or sour,2015-10-20T00:00:00,2
1270,The White Rabbit,the atmosphere in the chapel wa peaceful and romantic with ceiling light a well very powerful air conditioning system,2015-10-20T00:00:00,4
1271,Going Om,this place is truly magical in every important aspect you would want a chilled out cafe bar to be,2017-03-05T00:00:00,4
1272,Going Om,ofcourse comparing it to the shisha joint in egypt will not be a fair comparison,2014-10-27T00:00:00,5
1273,Going Om,a real treat is when the starlight alchemy movement artist make their weekly appearance,2014-12-06T00:00:00,4
1274,The Other Room,great service fun atmosphere,2018-01-24T00:00:00,4
1275,JustIN Flavours of Asia,the entrance is really confusing,2018-07-01T00:00:00,4
1276,JustIN Flavours of Asia,good food for those looking for a change from the usual sg fare,2012-10-03T00:00:00,5
1277,Ananda Bhavan,not pretty but a great place for vegetarian indian food,2015-09-26T00:00:00,4
1278,Les Amis,i had a really good meal here service wa impeccable and food wa delish but it felt a little overrated and the ambience wa not the best,2013-03-23T00:00:00,4
1279,Les Amis,i had the tasting menu for lunch together with a 1 2 bottle of burgundy,2017-08-31T00:00:00,5
1280,Les Amis,they only do set menu here so it is quite pricey for dinner but they have a more reasonably priced lunch menu saturday included,2014-05-13T00:00:00,1
1281,Les Amis,we went there for lunch which wa a relatively good price for fine dining 130 pax,2018-07-21T00:00:00,1
1282,Dolphins,thing get quiet at night so it feel like my secret spot steak is always good here tender and done to your liking,2015-03-20T00:00:00,4
1283,Tian Tian Hainanese Chicken Rice,i don t know why the heck this place is so freaking busy but it is,2018-11-20T00:00:00,4
1284,Tian Tian Hainanese Chicken Rice,i wa here a last year and it taste exactly how it did then,2017-12-22T00:00:00,5
1285,Tian Tian Hainanese Chicken Rice,it move quickly we ordered a medium chicken rice to share but came back again the next day and ordered our own which set u back 5 singapore dollar dollar 3 69 usd,2020-01-12T00:00:00,1
1286,Tian Tian Hainanese Chicken Rice,it s super tender,2020-02-06T00:00:00,2
1287,Tian Tian Hainanese Chicken Rice,there are no napkin a singapore ha a go green policy,2019-07-08T00:00:00,3
1288,Tian Tian Hainanese Chicken Rice,overall 4 0 5 0came here on a weekday and luckily there wa no line up,2017-02-06T00:00:00,3
1289,Vatos Urban Tacos,place wa badly ventilated which the mobile cooler failed to help,2016-06-07T00:00:00,4
1290,Vatos Urban Tacos,this place seemed interesting so i gave it a try,2016-01-20T00:00:00,4
1291,Vatos Urban Tacos,fat bastard burrito wa good too,2018-03-12T00:00:00,2
1292,Vatos Urban Tacos,definitely check it out if you re craving taco in singapore,2015-12-28T00:00:00,5
1293,Vatos Urban Tacos,price are very reasonable for singapoire on average dollar 10 12 for two taco not one,2015-12-28T00:00:00,1
1294,Vatos Urban Tacos,the tortilla doesn t really taste good and kinda soggy,2017-07-23T00:00:00,2
1295,Vatos Urban Tacos,the mexican flavoring wa on the light side,2016-02-15T00:00:00,2
1296,Vatos Urban Tacos,service need improvement,2016-01-30T00:00:00,3
1297,Vatos Urban Tacos,very happy to have found a place that can remind me of home,2017-10-23T00:00:00,4
1298,Fu Zhou Poh Hwa Oyster Cake,they probably deserve 5 but this wa just a first visit so i reserve final judgement they used to be in a coffee shop across the road on sam leong road and now are located at the berseh food centre,2016-05-05T00:00:00,4
1299,Fu Zhou Poh Hwa Oyster Cake,made on the spot fresh and simply delicious,2017-02-13T00:00:00,2
1300,8 Korean BBQ,by the light of clarke quay,2014-04-12T00:00:00,4
1301,8 Korean BBQ,during a recent trip to singapore i decided to revisit this place for some korean bbq,2018-11-01T00:00:00,5
1302,8 Korean BBQ,i d say that s testament in itself that we wandered into a good korean bbq place,2014-04-12T00:00:00,5
1303,Piedra Negra,great atmosphere and the esquites were exquisite,2018-07-26T00:00:00,4
1304,Piedra Negra,the food is at best average,2012-08-19T00:00:00,2
1305,Piedra Negra,the highlight wa the guacamole which wa assembled table side unfortunately the portion wa a bit on the stingy side,2015-12-29T00:00:00,1
1306,Piedra Negra,they make guacamole table side and it wa so delicious,2014-12-07T00:00:00,2
1307,May May,the grey tile marble table top wooden wall and vertical green wall is classy and modern,2015-01-02T00:00:00,4
1308,May May,i did wish the sauce wa evenly mixed in but i enjoyed the fresh fish delicious mushroom and soft boiled egg,2016-02-02T00:00:00,2
1309,Luke's Oyster Bar & Chop House,almost thought i wa in a scene from mad men and i can just bump into don draper having an old fashion neat in the corner,2017-05-21T00:00:00,4
1310,Luke's Oyster Bar & Chop House,had the tenderloin with asparagus,2019-07-27T00:00:00,5
